time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
06/03/2019 06:00,06/03/2019 06:00,0,0,0.002,7.857
06/03/2019 07:00,06/03/2019 07:00,0.009,0.001,0.019,7.857
06/03/2019 08:00,06/03/2019 08:00,0.027,0.002,0.04,7.999
06/03/2019 09:00,06/03/2019 09:00,0.063,0.004,0.079,8.161
06/03/2019 10:00,06/03/2019 10:00,0.1,0.007,0.115,8.399
06/03/2019 11:00,06/03/2019 11:00,0.111,0.007,0.127,8.563
06/03/2019 12:00,06/03/2019 12:00,0.113,0.006,0.13,8.587
06/03/2019 13:00,06/03/2019 13:00,0.108,0.006,0.125,8.658
06/03/2019 14:00,06/03/2019 14:00,0.176,0.025,0.178,8.895
06/03/2019 15:00,06/03/2019 15:00,0.107,0.005,0.125,8.85
06/03/2019 16:00,06/03/2019 16:00,0.02,0,0.034,8.677
06/03/2019 17:00,06/03/2019 17:00,0,0,0.003,8.497
06/03/2019 18:00,06/03/2019 18:00,0,0,0,8.451
06/03/2019 19:00,06/03/2019 19:00,0,0,0,8.518
06/03/2019 20:00,06/03/2019 20:00,0,0,0,8.591
06/03/2019 21:00,06/03/2019 21:00,0,0,0,9.037
06/03/2019 22:00,06/03/2019 22:00,0,0,0,8.903
06/03/2019 23:00,06/03/2019 23:00,0,0,0,8.669
07/03/2019 00:00,07/03/2019 00:00,0,0,0,8.433
07/03/2019 01:00,07/03/2019 01:00,0,0,0,8.108
07/03/2019 02:00,07/03/2019 02:00,0,0,0,7.546
07/03/2019 03:00,07/03/2019 03:00,0,0,0,6.892
07/03/2019 04:00,07/03/2019 04:00,0,0,0,6.274
07/03/2019 05:00,07/03/2019 05:00,0,0,0,5.731
07/03/2019 06:00,07/03/2019 06:00,0.002,0.003,0.007,5.298
07/03/2019 07:00,07/03/2019 07:00,0.107,0.062,0.066,5.378
07/03/2019 08:00,07/03/2019 08:00,0.524,0.496,0.092,6.124
07/03/2019 09:00,07/03/2019 09:00,0.659,0.673,0.09,7.244
07/03/2019 10:00,07/03/2019 10:00,0.687,0.709,0.095,8.107
07/03/2019 11:00,07/03/2019 11:00,0.648,0.653,0.101,8.759
07/03/2019 12:00,07/03/2019 12:00,0.512,0.451,0.131,9.204
07/03/2019 13:00,07/03/2019 13:00,0.3,0.151,0.186,9.452
07/03/2019 14:00,07/03/2019 14:00,0.155,0.024,0.157,9.244
07/03/2019 15:00,07/03/2019 15:00,0.047,0.001,0.064,8.548
07/03/2019 16:00,07/03/2019 16:00,0.01,0,0.022,7.733
07/03/2019 17:00,07/03/2019 17:00,0,0,0.001,7.241
07/03/2019 18:00,07/03/2019 18:00,0,0,0,7.093
07/03/2019 19:00,07/03/2019 19:00,0,0,0,7.045
07/03/2019 20:00,07/03/2019 20:00,0,0,0,6.934
07/03/2019 21:00,07/03/2019 21:00,0,0,0,6.765
07/03/2019 22:00,07/03/2019 22:00,0,0,0,6.658
07/03/2019 23:00,07/03/2019 23:00,0,0,0,6.469
08/03/2019 00:00,08/03/2019 00:00,0,0,0,6.186
08/03/2019 01:00,08/03/2019 01:00,0,0,0,5.698
08/03/2019 02:00,08/03/2019 02:00,0,0,0,5.089
08/03/2019 03:00,08/03/2019 03:00,0,0,0,4.857
08/03/2019 04:00,08/03/2019 04:00,0,0,0,4.581
08/03/2019 05:00,08/03/2019 05:00,0,0,0,4.374
08/03/2019 06:00,08/03/2019 06:00,0.039,0.042,0.014,4.214
08/03/2019 07:00,08/03/2019 07:00,0.336,0.305,0.064,4.448
08/03/2019 08:00,08/03/2019 08:00,0.599,0.602,0.074,4.874
08/03/2019 09:00,08/03/2019 09:00,0.661,0.67,0.09,5.837
08/03/2019 10:00,08/03/2019 10:00,0.685,0.7,0.096,6.815
08/03/2019 11:00,08/03/2019 11:00,0.652,0.656,0.099,7.589
08/03/2019 12:00,08/03/2019 12:00,0.55,0.506,0.12,8.003
08/03/2019 13:00,08/03/2019 13:00,0.185,0.035,0.176,7.935
08/03/2019 14:00,08/03/2019 14:00,0.081,0.004,0.097,7.91
08/03/2019 15:00,08/03/2019 15:00,0.059,0.001,0.077,7.887
08/03/2019 16:00,08/03/2019 16:00,0.024,0,0.039,7.736
08/03/2019 17:00,08/03/2019 17:00,0,0,0.002,7.523
08/03/2019 18:00,08/03/2019 18:00,0,0,0,7.417
08/03/2019 19:00,08/03/2019 19:00,0,0,0,7.279
08/03/2019 20:00,08/03/2019 20:00,0,0,0,6.922
08/03/2019 21:00,08/03/2019 21:00,0,0,0,6.969
08/03/2019 22:00,08/03/2019 22:00,0,0,0,7.855
08/03/2019 23:00,08/03/2019 23:00,0,0,0,8.236
09/03/2019 00:00,09/03/2019 00:00,0,0,0,8.038
09/03/2019 01:00,09/03/2019 01:00,0,0,0,7.479
09/03/2019 02:00,09/03/2019 02:00,0,0,0,6.777
09/03/2019 03:00,09/03/2019 03:00,0,0,0,6.403
09/03/2019 04:00,09/03/2019 04:00,0,0,0,5.866
09/03/2019 05:00,09/03/2019 05:00,0,0,0,5.428
09/03/2019 06:00,09/03/2019 06:00,0.045,0.046,0.016,5.172
09/03/2019 07:00,09/03/2019 07:00,0.123,0.072,0.073,5.593
09/03/2019 08:00,09/03/2019 08:00,0.182,0.08,0.127,6.425
09/03/2019 09:00,09/03/2019 09:00,0.236,0.092,0.173,7.454
09/03/2019 10:00,09/03/2019 10:00,0.254,0.089,0.197,8.573
09/03/2019 11:00,09/03/2019 11:00,0.448,0.301,0.206,9.715
09/03/2019 12:00,09/03/2019 12:00,0.365,0.197,0.214,10.08
09/03/2019 13:00,09/03/2019 13:00,0.216,0.053,0.193,10.17
09/03/2019 14:00,09/03/2019 14:00,0.199,0.061,0.168,10.164
09/03/2019 15:00,09/03/2019 15:00,0.111,0.024,0.11,9.903
09/03/2019 16:00,09/03/2019 16:00,0.045,0,0.064,9.341
09/03/2019 17:00,09/03/2019 17:00,0,0,0.005,8.606
09/03/2019 18:00,09/03/2019 18:00,0,0,0,8.029
09/03/2019 19:00,09/03/2019 19:00,0,0,0,7.584
09/03/2019 20:00,09/03/2019 20:00,0,0,0,7.052
09/03/2019 21:00,09/03/2019 21:00,0,0,0,6.63
09/03/2019 22:00,09/03/2019 22:00,0,0,0,6.58
09/03/2019 23:00,09/03/2019 23:00,0,0,0,6.433
10/03/2019 00:00,10/03/2019 00:00,0,0,0,6.226
10/03/2019 01:00,10/03/2019 01:00,0,0,0,5.888
10/03/2019 02:00,10/03/2019 02:00,0,0,0,5.52
10/03/2019 03:00,10/03/2019 03:00,0,0,0,5.12
10/03/2019 04:00,10/03/2019 04:00,0,0,0,4.629
10/03/2019 05:00,10/03/2019 05:00,0,0,0,4.194
10/03/2019 06:00,10/03/2019 06:00,0.001,0.001,0.006,4.058
10/03/2019 07:00,10/03/2019 07:00,0.025,0.004,0.035,4.394
10/03/2019 08:00,10/03/2019 08:00,0.076,0.012,0.083,4.8
10/03/2019 09:00,10/03/2019 09:00,0.263,0.104,0.187,5.216
10/03/2019 10:00,10/03/2019 10:00,0.413,0.237,0.22,5.595
10/03/2019 11:00,10/03/2019 11:00,0.279,0.08,0.229,5.985
10/03/2019 12:00,10/03/2019 12:00,0.17,0.019,0.175,6.351
10/03/2019 13:00,10/03/2019 13:00,0.123,0.008,0.136,6.366
10/03/2019 14:00,10/03/2019 14:00,0.178,0.028,0.175,6.654
10/03/2019 15:00,10/03/2019 15:00,0.123,0.018,0.127,7.134
10/03/2019 16:00,10/03/2019 16:00,0.051,0,0.069,7.156
10/03/2019 17:00,10/03/2019 17:00,0.001,0,0.007,6.623
10/03/2019 18:00,10/03/2019 18:00,0,0,0,5.968
10/03/2019 19:00,10/03/2019 19:00,0,0,0,5.567
10/03/2019 20:00,10/03/2019 20:00,0,0,0,5.343
10/03/2019 21:00,10/03/2019 21:00,0,0,0,5.091
10/03/2019 22:00,10/03/2019 22:00,0,0,0,4.851
10/03/2019 23:00,10/03/2019 23:00,0,0,0,4.533
11/03/2019 00:00,11/03/2019 00:00,0,0,0,4.174
11/03/2019 01:00,11/03/2019 01:00,0,0,0,3.976
11/03/2019 02:00,11/03/2019 02:00,0,0,0,3.766
11/03/2019 03:00,11/03/2019 03:00,0,0,0,3.709
11/03/2019 04:00,11/03/2019 04:00,0,0,0,3.945
11/03/2019 05:00,11/03/2019 05:00,0,0,0,4.087
11/03/2019 06:00,11/03/2019 06:00,0.012,0.011,0.012,4.218
11/03/2019 07:00,11/03/2019 07:00,0.176,0.124,0.074,4.46
11/03/2019 08:00,11/03/2019 08:00,0.511,0.479,0.092,5.079
11/03/2019 09:00,11/03/2019 09:00,0.631,0.627,0.094,5.958
11/03/2019 10:00,11/03/2019 10:00,0.683,0.7,0.093,6.84
11/03/2019 11:00,11/03/2019 11:00,0.653,0.663,0.093,7.486
11/03/2019 12:00,11/03/2019 12:00,0.567,0.553,0.093,7.86
11/03/2019 13:00,11/03/2019 13:00,0.431,0.392,0.091,8.07
11/03/2019 14:00,11/03/2019 14:00,0.269,0.221,0.08,8.181
11/03/2019 15:00,11/03/2019 15:00,0.092,0.046,0.068,8.147
11/03/2019 16:00,11/03/2019 16:00,0.035,0,0.051,7.787
11/03/2019 17:00,11/03/2019 17:00,0.001,0,0.008,6.851
11/03/2019 18:00,11/03/2019 18:00,0,0,0,6.35
11/03/2019 19:00,11/03/2019 19:00,0,0,0,6.188
11/03/2019 20:00,11/03/2019 20:00,0,0,0,6.188
11/03/2019 21:00,11/03/2019 21:00,0,0,0,6.352
11/03/2019 22:00,11/03/2019 22:00,0,0,0,6.459
11/03/2019 23:00,11/03/2019 23:00,0,0,0,6.679
12/03/2019 00:00,12/03/2019 00:00,0,0,0,6.925
12/03/2019 01:00,12/03/2019 01:00,0,0,0,7.064
12/03/2019 02:00,12/03/2019 02:00,0,0,0,7.088
12/03/2019 03:00,12/03/2019 03:00,0,0,0,7.067
12/03/2019 04:00,12/03/2019 04:00,0,0,0,7.19
12/03/2019 05:00,12/03/2019 05:00,0,0,0,7.375
12/03/2019 06:00,12/03/2019 06:00,0,0.001,0.005,7.458
12/03/2019 07:00,12/03/2019 07:00,0.02,0.002,0.032,7.592
12/03/2019 08:00,12/03/2019 08:00,0.051,0.004,0.066,7.696
12/03/2019 09:00,12/03/2019 09:00,0.079,0.005,0.094,7.77
12/03/2019 10:00,12/03/2019 10:00,0.097,0.005,0.114,7.915
12/03/2019 11:00,12/03/2019 11:00,0.131,0.007,0.148,8.127
12/03/2019 12:00,12/03/2019 12:00,0.129,0.006,0.146,8.18
12/03/2019 13:00,12/03/2019 13:00,0.068,0.002,0.087,7.905
12/03/2019 14:00,12/03/2019 14:00,0.033,0,0.049,7.31
12/03/2019 15:00,12/03/2019 15:00,0.015,0,0.028,6.789
12/03/2019 16:00,12/03/2019 16:00,0.008,0,0.018,5.901
12/03/2019 17:00,12/03/2019 17:00,0.001,0,0.007,5.042
12/03/2019 18:00,12/03/2019 18:00,0,0,0,4.795
12/03/2019 19:00,12/03/2019 19:00,0,0,0,4.873
12/03/2019 20:00,12/03/2019 20:00,0,0,0,5.113
12/03/2019 21:00,12/03/2019 21:00,0,0,0,5.372
12/03/2019 22:00,12/03/2019 22:00,0,0,0,5.569
12/03/2019 23:00,12/03/2019 23:00,0,0,0,5.638
13/03/2019 00:00,13/03/2019 00:00,0,0,0,5.739
13/03/2019 01:00,13/03/2019 01:00,0,0,0,5.84
13/03/2019 02:00,13/03/2019 02:00,0,0,0,5.909
13/03/2019 03:00,13/03/2019 03:00,0,0,0,6.017
13/03/2019 04:00,13/03/2019 04:00,0,0,0,6.195
13/03/2019 05:00,13/03/2019 05:00,0,0,0,6.326
13/03/2019 06:00,13/03/2019 06:00,0.038,0.033,0.021,6.426
13/03/2019 07:00,13/03/2019 07:00,0.188,0.124,0.089,6.864
13/03/2019 08:00,13/03/2019 08:00,0.201,0.088,0.139,7.538
13/03/2019 09:00,13/03/2019 09:00,0.212,0.064,0.176,8.149
13/03/2019 10:00,13/03/2019 10:00,0.196,0.039,0.185,8.554
13/03/2019 11:00,13/03/2019 11:00,0.224,0.045,0.208,8.879
13/03/2019 12:00,13/03/2019 12:00,0.289,0.089,0.235,9.313
13/03/2019 13:00,13/03/2019 13:00,0.298,0.12,0.215,9.621
13/03/2019 14:00,13/03/2019 14:00,0.22,0.071,0.178,9.616
13/03/2019 15:00,13/03/2019 15:00,0.124,0.016,0.133,9.385
13/03/2019 16:00,13/03/2019 16:00,0.053,0,0.072,8.981
13/03/2019 17:00,13/03/2019 17:00,0.002,0,0.009,8.435
13/03/2019 18:00,13/03/2019 18:00,0,0,0,7.919
13/03/2019 19:00,13/03/2019 19:00,0,0,0,7.546
13/03/2019 20:00,13/03/2019 20:00,0,0,0,7.269
13/03/2019 21:00,13/03/2019 21:00,0,0,0,7.093
13/03/2019 22:00,13/03/2019 22:00,0,0,0,6.978
13/03/2019 23:00,13/03/2019 23:00,0,0,0,6.701
14/03/2019 00:00,14/03/2019 00:00,0,0,0,6.411
14/03/2019 01:00,14/03/2019 01:00,0,0,0,6.235
14/03/2019 02:00,14/03/2019 02:00,0,0,0,6.162
14/03/2019 03:00,14/03/2019 03:00,0,0,0,6.209
14/03/2019 04:00,14/03/2019 04:00,0,0,0,6.275
14/03/2019 05:00,14/03/2019 05:00,0,0,0,6.205
14/03/2019 06:00,14/03/2019 06:00,0,0.001,0.004,6.44
14/03/2019 07:00,14/03/2019 07:00,0.019,0.003,0.03,7.041
14/03/2019 08:00,14/03/2019 08:00,0.091,0.016,0.096,7.971
14/03/2019 09:00,14/03/2019 09:00,0.171,0.041,0.157,9.12
14/03/2019 10:00,14/03/2019 10:00,0.374,0.2,0.222,10.207
14/03/2019 11:00,14/03/2019 11:00,0.407,0.24,0.221,10.869
14/03/2019 12:00,14/03/2019 12:00,0.458,0.34,0.181,10.574
14/03/2019 13:00,14/03/2019 13:00,0.422,0.351,0.127,10.269
14/03/2019 14:00,14/03/2019 14:00,0.272,0.195,0.112,10.247
14/03/2019 15:00,14/03/2019 15:00,0.115,0.039,0.099,10.075
14/03/2019 16:00,14/03/2019 16:00,0.051,0,0.07,9.641
14/03/2019 17:00,14/03/2019 17:00,0.004,0,0.013,8.957
14/03/2019 18:00,14/03/2019 18:00,0,0,0,8.355
14/03/2019 19:00,14/03/2019 19:00,0,0,0,7.974
14/03/2019 20:00,14/03/2019 20:00,0,0,0,7.713
14/03/2019 21:00,14/03/2019 21:00,0,0,0,7.579
14/03/2019 22:00,14/03/2019 22:00,0,0,0,7.582
14/03/2019 23:00,14/03/2019 23:00,0,0,0,7.384
15/03/2019 00:00,15/03/2019 00:00,0,0,0,7.105
15/03/2019 01:00,15/03/2019 01:00,0,0,0,6.913
15/03/2019 02:00,15/03/2019 02:00,0,0,0,6.853
15/03/2019 03:00,15/03/2019 03:00,0,0,0,7.301
15/03/2019 04:00,15/03/2019 04:00,0,0,0,8.237
15/03/2019 05:00,15/03/2019 05:00,0,0,0,8.949
15/03/2019 06:00,15/03/2019 06:00,0.008,0.005,0.013,9.15
15/03/2019 07:00,15/03/2019 07:00,0.056,0.016,0.06,9.433
15/03/2019 08:00,15/03/2019 08:00,0.122,0.033,0.112,9.817
15/03/2019 09:00,15/03/2019 09:00,0.425,0.304,0.179,10.666
15/03/2019 10:00,15/03/2019 10:00,0.491,0.383,0.181,11.244
15/03/2019 11:00,15/03/2019 11:00,0.588,0.543,0.144,11.469
15/03/2019 12:00,15/03/2019 12:00,0.529,0.476,0.135,11.514
15/03/2019 13:00,15/03/2019 13:00,0.387,0.29,0.15,11.445
15/03/2019 14:00,15/03/2019 14:00,0.25,0.139,0.147,11.052
15/03/2019 15:00,15/03/2019 15:00,0.125,0.02,0.129,10.616
15/03/2019 16:00,15/03/2019 16:00,0.053,0,0.073,10.154
15/03/2019 17:00,15/03/2019 17:00,0.004,0,0.012,9.421
15/03/2019 18:00,15/03/2019 18:00,0,0,0,8.638
15/03/2019 19:00,15/03/2019 19:00,0,0,0,8.036
15/03/2019 20:00,15/03/2019 20:00,0,0,0,7.633
15/03/2019 21:00,15/03/2019 21:00,0,0,0,7.323
15/03/2019 22:00,15/03/2019 22:00,0,0,0,7.131
15/03/2019 23:00,15/03/2019 23:00,0,0,0,7.061
16/03/2019 00:00,16/03/2019 00:00,0,0,0,7.034
16/03/2019 01:00,16/03/2019 01:00,0,0,0,7.143
16/03/2019 02:00,16/03/2019 02:00,0,0,0,7.313
16/03/2019 03:00,16/03/2019 03:00,0,0,0,7.606
16/03/2019 04:00,16/03/2019 04:00,0,0,0,8.235
16/03/2019 05:00,16/03/2019 05:00,0,0,0,8.925
16/03/2019 06:00,16/03/2019 06:00,0.004,0.002,0.011,9.247
16/03/2019 07:00,16/03/2019 07:00,0.038,0.006,0.05,9.295
16/03/2019 08:00,16/03/2019 08:00,0.072,0.007,0.085,9.314
16/03/2019 09:00,16/03/2019 09:00,0.12,0.013,0.131,9.51
16/03/2019 10:00,16/03/2019 10:00,0.239,0.047,0.224,10.069
16/03/2019 11:00,16/03/2019 11:00,0.185,0.02,0.194,10.527
16/03/2019 12:00,16/03/2019 12:00,0.128,0.008,0.145,10.668
16/03/2019 13:00,16/03/2019 13:00,0.255,0.049,0.242,11.141
16/03/2019 14:00,16/03/2019 14:00,0.182,0.021,0.19,11.37
16/03/2019 15:00,16/03/2019 15:00,0.095,0.002,0.116,11.155
16/03/2019 16:00,16/03/2019 16:00,0.025,0,0.041,10.532
16/03/2019 17:00,16/03/2019 17:00,0.001,0,0.008,9.776
16/03/2019 18:00,16/03/2019 18:00,0,0,0,9.376
16/03/2019 19:00,16/03/2019 19:00,0,0,0,9.22
16/03/2019 20:00,16/03/2019 20:00,0,0,0,9.176
16/03/2019 21:00,16/03/2019 21:00,0,0,0,9.219
16/03/2019 22:00,16/03/2019 22:00,0,0,0,9.151
16/03/2019 23:00,16/03/2019 23:00,0,0,0,8.926
17/03/2019 00:00,17/03/2019 00:00,0,0,0,8.083
17/03/2019 01:00,17/03/2019 01:00,0,0,0,6.65
17/03/2019 02:00,17/03/2019 02:00,0,0,0,6.053
17/03/2019 03:00,17/03/2019 03:00,0,0,0,5.801
17/03/2019 04:00,17/03/2019 04:00,0,0,0,5.522
17/03/2019 05:00,17/03/2019 05:00,0,0,0,5.304
17/03/2019 06:00,17/03/2019 06:00,0.07,0.059,0.029,5.21
17/03/2019 07:00,17/03/2019 07:00,0.226,0.156,0.095,5.357
17/03/2019 08:00,17/03/2019 08:00,0.308,0.192,0.149,5.797
17/03/2019 09:00,17/03/2019 09:00,0.384,0.233,0.193,6.309
17/03/2019 10:00,17/03/2019 10:00,0.366,0.179,0.226,6.735
17/03/2019 11:00,17/03/2019 11:00,0.363,0.162,0.242,7.168
17/03/2019 12:00,17/03/2019 12:00,0.357,0.159,0.239,7.534
17/03/2019 13:00,17/03/2019 13:00,0.31,0.125,0.22,7.699
17/03/2019 14:00,17/03/2019 14:00,0.215,0.054,0.189,7.672
17/03/2019 15:00,17/03/2019 15:00,0.126,0.01,0.139,7.554
17/03/2019 16:00,17/03/2019 16:00,0.06,0,0.079,7.359
17/03/2019 17:00,17/03/2019 17:00,0.007,0,0.017,6.937
17/03/2019 18:00,17/03/2019 18:00,0,0,0,6.525
17/03/2019 19:00,17/03/2019 19:00,0,0,0,6.139
17/03/2019 20:00,17/03/2019 20:00,0,0,0,5.959
17/03/2019 21:00,17/03/2019 21:00,0,0,0,5.772
17/03/2019 22:00,17/03/2019 22:00,0,0,0,5.538
17/03/2019 23:00,17/03/2019 23:00,0,0,0,5.36
18/03/2019 00:00,18/03/2019 00:00,0,0,0,5.336
18/03/2019 01:00,18/03/2019 01:00,0,0,0,5.206
18/03/2019 02:00,18/03/2019 02:00,0,0,0,5.047
18/03/2019 03:00,18/03/2019 03:00,0,0,0,4.854
18/03/2019 04:00,18/03/2019 04:00,0,0,0,4.849
18/03/2019 05:00,18/03/2019 05:00,0,0,0,4.632
18/03/2019 06:00,18/03/2019 06:00,0.137,0.128,0.03,4.368
18/03/2019 07:00,18/03/2019 07:00,0.333,0.285,0.08,4.333
18/03/2019 08:00,18/03/2019 08:00,0.537,0.504,0.097,4.898
18/03/2019 09:00,18/03/2019 09:00,0.685,0.7,0.092,6.001
18/03/2019 10:00,18/03/2019 10:00,0.718,0.747,0.094,6.915
18/03/2019 11:00,18/03/2019 11:00,0.657,0.654,0.107,7.559
18/03/2019 12:00,18/03/2019 12:00,0.549,0.504,0.12,7.96
18/03/2019 13:00,18/03/2019 13:00,0.421,0.35,0.121,8.173
18/03/2019 14:00,18/03/2019 14:00,0.27,0.188,0.114,8.251
18/03/2019 15:00,18/03/2019 15:00,0.117,0.046,0.094,8.227
18/03/2019 16:00,18/03/2019 16:00,0.05,0,0.069,8.101
18/03/2019 17:00,18/03/2019 17:00,0.007,0,0.018,7.832
18/03/2019 18:00,18/03/2019 18:00,0,0,0,7.716
18/03/2019 19:00,18/03/2019 19:00,0,0,0,7.403
18/03/2019 20:00,18/03/2019 20:00,0,0,0,7.163
18/03/2019 21:00,18/03/2019 21:00,0,0,0,6.97
18/03/2019 22:00,18/03/2019 22:00,0,0,0,6.757
18/03/2019 23:00,18/03/2019 23:00,0,0,0,6.522
19/03/2019 00:00,19/03/2019 00:00,0,0,0,6.289
19/03/2019 01:00,19/03/2019 01:00,0,0,0,6.052
19/03/2019 02:00,19/03/2019 02:00,0,0,0,5.778
19/03/2019 03:00,19/03/2019 03:00,0,0,0,5.591
19/03/2019 04:00,19/03/2019 04:00,0,0,0,5.558
19/03/2019 05:00,19/03/2019 05:00,0,0,0,5.584
19/03/2019 06:00,19/03/2019 06:00,0.111,0.096,0.036,5.485
19/03/2019 07:00,19/03/2019 07:00,0.267,0.201,0.095,5.688
19/03/2019 08:00,19/03/2019 08:00,0.326,0.213,0.147,5.954
19/03/2019 09:00,19/03/2019 09:00,0.391,0.246,0.187,6.333
19/03/2019 10:00,19/03/2019 10:00,0.483,0.344,0.198,7.207
19/03/2019 11:00,19/03/2019 11:00,0.551,0.453,0.175,8.208
19/03/2019 12:00,19/03/2019 12:00,0.511,0.423,0.158,8.803
19/03/2019 13:00,19/03/2019 13:00,0.429,0.353,0.131,9.241
19/03/2019 14:00,19/03/2019 14:00,0.282,0.195,0.123,9.518
19/03/2019 15:00,19/03/2019 15:00,0.136,0.025,0.136,9.501
19/03/2019 16:00,19/03/2019 16:00,0.047,0,0.065,9.239
19/03/2019 17:00,19/03/2019 17:00,0.003,0,0.012,8.928
19/03/2019 18:00,19/03/2019 18:00,0,0,0,8.86
19/03/2019 19:00,19/03/2019 19:00,0,0,0,8.774
19/03/2019 20:00,19/03/2019 20:00,0,0,0,8.625
19/03/2019 21:00,19/03/2019 21:00,0,0,0,8.387
19/03/2019 22:00,19/03/2019 22:00,0,0,0,8.209
19/03/2019 23:00,19/03/2019 23:00,0,0,0,8.102
20/03/2019 00:00,20/03/2019 00:00,0,0,0,7.941
20/03/2019 01:00,20/03/2019 01:00,0,0,0,7.8
20/03/2019 02:00,20/03/2019 02:00,0,0,0,7.707
20/03/2019 03:00,20/03/2019 03:00,0,0,0,7.632
20/03/2019 04:00,20/03/2019 04:00,0,0,0,7.565
20/03/2019 05:00,20/03/2019 05:00,0,0.001,0,7.483
20/03/2019 06:00,20/03/2019 06:00,0.014,0.006,0.02,7.489
20/03/2019 07:00,20/03/2019 07:00,0.075,0.02,0.075,7.757
20/03/2019 08:00,20/03/2019 08:00,0.192,0.069,0.15,8.32
20/03/2019 09:00,20/03/2019 09:00,0.296,0.128,0.204,8.948
20/03/2019 10:00,20/03/2019 10:00,0.397,0.216,0.231,9.533
20/03/2019 11:00,20/03/2019 11:00,0.507,0.369,0.21,10.135
20/03/2019 12:00,20/03/2019 12:00,0.48,0.354,0.193,10.551
20/03/2019 13:00,20/03/2019 13:00,0.382,0.245,0.187,10.733
20/03/2019 14:00,20/03/2019 14:00,0.249,0.099,0.184,10.73
20/03/2019 15:00,20/03/2019 15:00,0.138,0.015,0.148,10.556
20/03/2019 16:00,20/03/2019 16:00,0.064,0,0.084,10.249
20/03/2019 17:00,20/03/2019 17:00,0.007,0,0.018,9.667
20/03/2019 18:00,20/03/2019 18:00,0,0,0,9.265
20/03/2019 19:00,20/03/2019 19:00,0,0,0,9.036
20/03/2019 20:00,20/03/2019 20:00,0,0,0,8.726
20/03/2019 21:00,20/03/2019 21:00,0,0,0,8.519
20/03/2019 22:00,20/03/2019 22:00,0,0,0,8.377
20/03/2019 23:00,20/03/2019 23:00,0,0,0,8.242
21/03/2019 00:00,21/03/2019 00:00,0,0,0,8.112
21/03/2019 01:00,21/03/2019 01:00,0,0,0,7.964
21/03/2019 02:00,21/03/2019 02:00,0,0,0,7.764
21/03/2019 03:00,21/03/2019 03:00,0,0,0,7.563
21/03/2019 04:00,21/03/2019 04:00,0,0,0,7.446
21/03/2019 05:00,21/03/2019 05:00,0,0,0,7.232
21/03/2019 06:00,21/03/2019 06:00,0.027,0.014,0.028,7.081
21/03/2019 07:00,21/03/2019 07:00,0.1,0.034,0.088,7.209
21/03/2019 08:00,21/03/2019 08:00,0.198,0.072,0.153,7.588
21/03/2019 09:00,21/03/2019 09:00,0.327,0.158,0.208,8.255
21/03/2019 10:00,21/03/2019 10:00,0.472,0.313,0.221,9.096
21/03/2019 11:00,21/03/2019 11:00,0.488,0.333,0.223,9.957
21/03/2019 12:00,21/03/2019 12:00,0.424,0.251,0.23,10.783
21/03/2019 13:00,21/03/2019 13:00,0.319,0.132,0.23,11.378
21/03/2019 14:00,21/03/2019 14:00,0.219,0.05,0.2,11.421
21/03/2019 15:00,21/03/2019 15:00,0.129,0.008,0.146,11.023
21/03/2019 16:00,21/03/2019 16:00,0.057,0,0.076,10.469
21/03/2019 17:00,21/03/2019 17:00,0.005,0,0.015,9.631
21/03/2019 18:00,21/03/2019 18:00,0,0,0,9.141
21/03/2019 19:00,21/03/2019 19:00,0,0,0,8.955
21/03/2019 20:00,21/03/2019 20:00,0,0,0,8.789
21/03/2019 21:00,21/03/2019 21:00,0,0,0,8.634
21/03/2019 22:00,21/03/2019 22:00,0,0,0,8.46
21/03/2019 23:00,21/03/2019 23:00,0,0,0,8.206
22/03/2019 00:00,22/03/2019 00:00,0,0,0,8.085
22/03/2019 01:00,22/03/2019 01:00,0,0,0,8.012
22/03/2019 02:00,22/03/2019 02:00,0,0,0,7.951
22/03/2019 03:00,22/03/2019 03:00,0,0,0,7.928
22/03/2019 04:00,22/03/2019 04:00,0,0,0,7.879
22/03/2019 05:00,22/03/2019 05:00,0,0,0,7.813
22/03/2019 06:00,22/03/2019 06:00,0.047,0.029,0.036,7.839
22/03/2019 07:00,22/03/2019 07:00,0.187,0.106,0.107,7.98
22/03/2019 08:00,22/03/2019 08:00,0.282,0.153,0.163,8.221
22/03/2019 09:00,22/03/2019 09:00,0.331,0.161,0.209,8.309
22/03/2019 10:00,22/03/2019 10:00,0.346,0.148,0.239,8.426
22/03/2019 11:00,22/03/2019 11:00,0.386,0.177,0.255,8.71
22/03/2019 12:00,22/03/2019 12:00,0.357,0.148,0.252,8.848
22/03/2019 13:00,22/03/2019 13:00,0.308,0.11,0.235,8.992
22/03/2019 14:00,22/03/2019 14:00,0.222,0.052,0.2,9.147
22/03/2019 15:00,22/03/2019 15:00,0.141,0.014,0.152,9.284
22/03/2019 16:00,22/03/2019 16:00,0.073,0,0.094,9.234
22/03/2019 17:00,22/03/2019 17:00,0.013,0,0.026,8.965
22/03/2019 18:00,22/03/2019 18:00,0,0,0,8.724
22/03/2019 19:00,22/03/2019 19:00,0,0,0,8.716
22/03/2019 20:00,22/03/2019 20:00,0,0,0,8.663
22/03/2019 21:00,22/03/2019 21:00,0,0,0,8.608
